LSOA21CD,Parameter,Scenario_world,Scenario,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000111,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.479,1.536,2.696,3.942,5.29,6.328,7.75,8.453,9.733,10.905,10.715,11.778,12.555,13.922,15.166,17.292,19.404,22.067,24.458,26.968,30.29,32.106,34.124,36.583,38.479
E01000112,Domestic battery capacity,Counterfactual,Low,kW,2.694,3.513,4.416,5.854,7.926,10.202,12.646,15.289,17.325,20.113,21.491,24.002,26.301,25.843,27.927,29.451,32.132,34.572,38.74,42.882,48.104,52.793,57.717,64.23,67.791,71.75,76.572,80.29
E01000113,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.479,4.74,8.324,12.17,16.331,19.537,23.926,26.095,30.047,33.666,33.081,36.361,38.76,42.981,46.822,53.383,59.904,68.124,75.507,83.257,93.51,99.117,105.349,112.939,118.792
E01000114,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.031,3.304,5.802,8.483,11.383,13.617,16.677,18.189,20.943,23.466,23.058,25.344,27.016,29.959,32.635,37.208,41.754,47.483,52.629,58.031,65.178,69.086,73.429,78.72,82.8
E01000115,Domestic battery capacity,Counterfactual,Low,kW,12.415,16.19,20.352,23.729,26.111,28.726,31.535,34.572,36.912,40.117,41.7,44.585,47.227,46.406,48.801,50.552,53.634,56.437,61.227,65.988,71.989,77.378,83.036,90.521,94.614,99.164,104.705,108.978
E01000116,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.368,4.385,7.699,11.257,15.105,18.07,22.13,24.136,27.791,31.139,30.597,33.631,35.85,39.754,43.306,49.375,55.407,63.009,69.838,77.006,86.49,91.675,97.439,104.46,109.874
E01000117,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.743,2.382,4.183,6.116,8.207,9.818,12.023,13.114,15.1,16.918,16.624,18.273,19.478,21.599,23.529,26.826,30.104,34.234,37.944,41.839,46.992,49.809,52.941,56.755,59.697
E01000118,Domestic battery capacity,Counterfactual,Low,kW,3.66,4.773,6,8.269,11.781,15.638,19.78,24.259,27.71,32.435,34.771,39.025,42.921,42.175,45.706,48.288,52.833,56.967,64.031,71.051,79.901,87.848,96.192,107.23,113.266,119.975,128.147,134.448
E01000119,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.068,3.423,6.011,8.789,11.794,14.109,17.278,18.845,21.699,24.312,23.89,26.259,27.991,31.039,33.813,38.551,43.26,49.196,54.528,60.124,67.529,71.578,76.078,81.56,85.787
E01000120,Domestic battery capacity,Counterfactual,Low,kW,7.32,9.546,12,14.193,16.041,18.071,20.25,22.607,24.423,26.91,28.139,30.378,32.429,31.865,33.723,35.082,37.474,39.65,43.367,47.061,51.719,55.901,60.292,66.101,69.277,72.808,77.109,80.425
E01000121,Domestic battery capacity,Counterfactual,Low,kW,2.694,3.513,4.416,5.838,7.875,10.113,12.515,15.114,17.116,19.857,21.212,23.679,25.94,25.489,27.537,29.035,31.672,34.07,38.167,42.24,47.374,51.984,56.824,63.228,66.729,70.621,75.361,79.017
E01000122,Domestic battery capacity,Counterfactual,Low,kW,3.66,4.773,6,7.059,7.902,8.827,9.82,10.894,11.722,12.856,13.416,14.436,15.371,15.103,15.951,16.57,17.66,18.652,20.346,22.03,24.152,26.059,28.06,30.707,32.155,33.764,35.724,37.236
E01000123,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.07,3.429,6.021,8.804,11.813,14.132,17.307,18.877,21.735,24.353,23.93,26.303,28.038,31.091,33.869,38.615,43.333,49.279,54.619,60.225,67.643,71.698,76.206,81.697,85.931
E01000124,Domestic battery capacity,Counterfactual,Low,kW,2.635,3.437,4.32,5.544,7.167,8.95,10.865,12.936,14.531,16.716,17.795,19.762,21.563,21.188,22.821,24.015,26.116,28.027,31.292,34.538,38.629,42.303,46.161,51.264,54.054,57.156,60.933,63.847
E01000126,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.956,3.065,5.381,7.868,10.558,12.63,15.468,16.87,19.425,21.765,21.386,23.507,25.058,27.787,30.27,34.511,38.727,44.041,48.814,53.824,60.453,64.078,68.107,73.014,76.798
E01000127,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.061,3.4,5.97,8.729,11.713,14.012,17.16,18.716,21.55,24.146,23.726,26.079,27.799,30.827,33.582,38.287,42.965,48.86,54.155,59.713,67.067,71.089,75.558,81.002,85.2
E01000128,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.477,1.53,2.686,3.928,5.271,6.306,7.722,8.422,9.698,10.866,10.677,11.736,12.51,13.873,15.112,17.23,19.334,21.988,24.37,26.872,30.181,31.991,34.002,36.452,38.341
E01000129,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.526,1.687,2.962,4.331,5.811,6.952,8.514,9.286,10.692,11.98,11.772,12.939,13.793,15.295,16.662,18.996,21.317,24.242,26.869,29.627,33.276,35.271,37.489,40.19,42.273
E01000130,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.803,2.574,4.519,6.607,8.866,10.607,12.99,14.167,16.313,18.278,17.96,19.741,21.043,23.335,25.42,28.982,32.522,36.985,40.993,45.201,50.767,53.811,57.194,61.315,64.493
E01000131,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.594,1.904,3.344,4.889,6.56,7.848,9.611,10.482,12.07,13.524,13.288,14.606,15.569,17.265,18.808,21.443,24.063,27.365,30.33,33.444,37.562,39.814,42.318,45.367,47.718
E01000132,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.297,4.159,7.303,10.678,14.328,17.141,20.992,22.895,26.362,29.538,29.024,31.902,34.007,37.711,41.08,46.836,52.558,59.77,66.247,73.047,82.043,86.962,92.43,99.09,104.225
E01000133,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.774,2.48,4.355,6.367,8.544,10.221,12.517,13.652,15.72,17.613,17.307,19.023,20.278,22.486,24.496,27.928,31.34,35.64,39.502,43.557,48.921,51.854,55.115,59.086,62.148
E01000134,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.191,3.819,6.705,9.804,13.156,15.739,19.275,21.022,24.206,27.122,26.65,29.293,31.225,34.626,37.72,43.005,48.259,54.881,60.828,67.071,75.332,79.848,84.869,90.984,95.699
E01000135,Domestic battery capacity,Counterfactual,Low,kW,5.124,6.682,8.4,9.96,11.31,12.792,14.384,16.105,17.431,19.247,20.145,21.78,23.277,22.873,24.23,25.222,26.969,28.558,31.272,33.97,37.371,40.425,43.632,47.874,50.194,52.772,55.913,58.334
E01000136,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.914,2.931,5.147,7.525,10.098,12.08,14.794,16.136,18.579,20.817,20.455,22.483,23.966,26.577,28.951,33.008,37.041,42.123,46.688,51.48,57.82,61.287,65.14,69.834,73.453
E01000137,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.145,0.466,0.818,1.196,1.605,1.92,2.352,2.565,2.953,3.309,3.252,3.574,3.81,4.225,4.602,5.247,5.888,6.696,7.422,8.183,9.191,9.742,10.355,11.101,11.676
E01000138,Domestic battery capacity,Counterfactual,Low,kW,3.704,4.83,6.072,7.9,10.421,13.19,16.162,19.378,21.855,25.247,26.923,29.977,32.774,32.204,34.739,36.592,39.855,42.822,47.892,52.932,59.284,64.989,70.978,78.902,83.234,88.05,93.916,98.439
E01000139,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.322,1.031,1.81,2.647,3.552,4.249,5.203,5.675,6.535,7.322,7.194,7.908,8.43,9.348,10.183,11.61,13.028,14.816,16.421,18.107,20.337,21.556,22.911,24.562,25.835
E01000140,Domestic battery capacity,Counterfactual,Low,kW,2.196,2.864,3.6,4.45,5.429,6.505,7.659,8.908,9.87,11.187,11.838,13.024,14.11,13.865,14.849,15.569,16.836,17.989,19.958,21.915,24.382,26.598,28.924,32.001,33.683,35.554,37.832,39.588
E01000141,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.685,2.195,3.854,5.635,7.562,9.046,11.079,12.083,13.913,15.589,15.318,16.837,17.947,19.902,21.681,24.718,27.738,31.544,34.963,38.551,43.299,45.895,48.781,52.296,55.006
E01000142,Domestic battery capacity,Counterfactual,Low,kW,2.635,3.437,4.32,5.646,7.496,9.527,11.708,14.067,15.885,18.374,19.604,21.845,23.897,23.481,25.341,26.701,29.095,31.272,34.992,38.69,43.351,47.536,51.931,57.744,60.923,64.457,68.761,72.08
E01000143,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.474,1.52,2.669,3.902,5.236,6.264,7.671,8.367,9.634,10.794,10.607,11.658,12.427,13.781,15.012,17.116,19.207,21.842,24.209,26.694,29.982,31.779,33.778,36.211,38.088
E01000144,Domestic battery capacity,Counterfactual,Low,kW,2.196,2.864,3.6,4.589,5.873,7.285,8.8,10.438,11.701,13.43,14.284,15.84,17.266,16.966,18.258,19.202,20.865,22.377,24.961,27.53,30.767,33.675,36.727,40.765,42.973,45.428,48.417,50.723
E01000145,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.59,1.89,3.319,4.853,6.511,7.79,9.54,10.405,11.98,13.423,13.19,14.498,15.454,17.138,18.669,21.285,23.885,27.162,30.106,33.196,37.284,39.52,42.005,45.031,47.365
E01000146,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.233,0.747,1.312,1.919,2.575,3.081,3.773,4.115,4.738,5.309,5.216,5.733,6.112,6.777,7.383,8.417,9.446,10.742,11.906,13.128,14.745,15.629,16.611,17.808,18.731
E01000147,Domestic battery capacity,Counterfactual,Low,kW,4.89,6.377,8.016,9.811,11.773,13.928,16.242,18.745,20.674,23.314,24.619,26.996,29.174,28.666,30.64,32.082,34.622,36.932,40.879,44.802,49.747,54.188,58.85,65.019,68.391,72.14,76.706,80.227
E01000150,Domestic battery capacity,Counterfactual,Low,kW,3.66,4.773,6,7.796,10.262,12.972,15.881,19.028,21.452,24.772,26.412,29.401,32.138,31.579,34.06,35.874,39.066,41.971,46.933,51.865,58.081,63.664,69.525,77.28,81.52,86.233,91.973,96.4
E01000151,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.374,1.199,2.105,3.078,4.13,4.941,6.051,6.599,7.599,8.514,8.366,9.195,9.802,10.87,11.841,13.5,15.149,17.228,19.095,21.055,23.648,25.066,26.642,28.561,30.041
E01000152,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.309,0.991,1.74,2.545,3.415,4.085,5.003,5.456,6.283,7.039,6.917,7.603,8.104,8.987,9.79,11.162,12.526,14.244,15.788,17.408,19.552,20.725,22.028,23.615,24.839
E01000153,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.361,1.157,2.031,2.97,3.985,4.767,5.838,6.368,7.332,8.215,8.073,8.873,9.458,10.488,11.426,13.027,14.618,16.624,18.425,20.317,22.819,24.187,25.708,27.56,28.988
E01000154,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.418,1.34,2.353,3.44,4.616,5.523,6.763,7.377,8.494,9.517,9.351,10.279,10.957,12.15,13.236,15.09,16.934,19.258,21.344,23.535,26.434,28.019,29.78,31.926,33.581
E01000156,Domestic battery capacity,Counterfactual,Low,kW,4.158,5.422,6.816,7.882,8.535,9.253,10.024,10.858,11.5,12.379,12.814,13.606,14.331,14.081,14.739,15.219,16.065,16.835,18.149,19.456,21.102,22.582,24.134,26.189,27.312,28.56,30.081,31.254
E01000157,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.796,2.551,4.479,6.549,8.788,10.513,12.875,14.042,16.169,18.116,17.801,19.566,20.857,23.129,25.195,28.726,32.235,36.658,40.631,44.801,50.319,53.336,56.689,60.773,63.923
E01000158,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.091,3.499,6.144,8.983,12.054,14.42,17.66,19.261,22.178,24.849,24.417,26.839,28.609,31.725,34.56,39.402,44.216,50.283,55.732,61.453,69.021,73.159,77.759,83.362,87.682
E01000159,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.316,1.013,1.779,2.602,3.491,4.177,5.115,5.579,6.423,7.197,7.072,7.773,8.286,9.188,10.009,11.412,12.806,14.563,16.142,17.798,19.99,21.189,22.521,24.144,25.395
E01000160,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.519,1.663,2.92,4.27,5.73,6.854,8.394,9.156,10.542,11.812,11.606,12.757,13.599,15.08,16.427,18.729,21.017,23.901,26.491,29.21,32.808,34.775,36.961,39.625,41.678
E01000161,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.762,2.442,4.287,6.268,8.411,10.062,12.323,13.44,15.475,17.34,17.038,18.728,19.963,22.137,24.115,27.494,30.853,35.087,38.889,42.881,48.162,51.049,54.259,58.168,61.183
E01000162,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.517,1.659,2.912,4.258,5.714,6.835,8.371,9.13,10.513,11.779,11.574,12.722,13.561,15.038,16.382,18.677,20.959,23.835,26.418,29.129,32.717,34.678,36.859,39.515,41.563
E01000163,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.306,0.98,1.72,2.515,3.375,4.037,4.944,5.392,6.209,6.957,6.836,7.514,8.009,8.882,9.675,11.031,12.379,14.077,15.603,17.204,19.323,20.482,21.77,23.338,24.548
E01000164,Domestic battery capacity,Counterfactual,Low,kW,2.635,3.437,4.32,5.236,6.179,7.216,8.328,9.532,10.459,11.729,12.357,13.5,14.547,14.294,15.243,15.937,17.158,18.269,20.167,22.053,24.431,26.567,28.809,31.775,33.397,35.2,37.395,39.089
E01000165,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.147,3.678,6.458,9.443,12.671,15.159,18.564,20.248,23.314,26.122,25.668,28.213,30.074,33.35,36.33,41.42,46.481,52.859,58.587,64.6,72.556,76.906,81.742,87.631,92.173
E01000166,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.633,2.03,3.564,5.211,6.992,8.364,10.243,11.172,12.864,14.414,14.163,15.567,16.594,18.402,20.046,22.855,25.647,29.166,32.327,35.645,40.035,42.435,45.103,48.353,50.859
E01000167,Domestic battery capacity,Counterfactual,Low,kW,5.329,6.95,8.736,10.222,11.324,12.535,13.835,15.24,16.324,17.807,18.54,19.875,21.098,20.731,21.839,22.65,24.076,25.374,27.59,29.794,32.571,35.066,37.684,41.149,43.043,45.149,47.714,49.691
E01000168,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.405,4.505,7.911,11.567,15.521,18.568,22.739,24.801,28.557,31.997,31.44,34.558,36.838,40.85,44.5,50.735,56.934,64.746,71.762,79.128,88.873,94.202,100.124,107.339,112.901
E01000169,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.296,4.154,7.293,10.664,14.31,17.119,20.964,22.865,26.328,29.499,28.986,31.861,33.962,37.661,41.026,46.775,52.489,59.692,66.161,72.951,81.936,86.848,92.309,98.96,104.088
E01000170,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.191,3.818,6.704,9.802,13.153,15.735,19.27,21.017,24.2,27.115,26.644,29.286,31.217,34.617,37.711,42.995,48.247,54.868,60.814,67.055,75.314,79.829,84.849,90.962,95.676
E01000171,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.595,1.907,3.348,4.896,6.569,7.859,9.624,10.497,12.086,13.542,13.307,14.626,15.591,17.289,18.834,21.473,24.097,27.403,30.373,33.49,37.615,39.87,42.377,45.43,47.784
E01000172,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.615,1.973,3.464,5.065,6.797,8.131,9.958,10.861,12.506,14.012,13.768,15.134,16.132,17.889,19.487,22.218,24.932,28.353,31.426,34.652,38.919,41.252,43.846,47.005,49.442
E01000173,Domestic battery capacity,Counterfactual,Low,kW,6.047,7.885,9.912,11.835,13.609,15.557,17.648,19.91,21.653,24.04,25.219,27.368,29.335,28.825,30.609,31.913,34.208,36.296,39.863,43.409,47.878,51.892,56.106,61.68,64.729,68.117,72.244,75.426
E01000174,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.446,1.429,2.509,3.669,4.923,5.89,7.213,7.867,9.058,10.149,9.973,10.961,11.684,12.957,14.115,16.093,18.059,20.537,22.762,25.099,28.19,29.88,31.758,34.047,35.811
E01000175,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.675,5.371,9.431,13.789,18.503,22.136,27.109,29.567,34.044,38.145,37.482,41.198,43.916,48.699,53.05,60.484,67.873,77.187,85.551,94.332,105.95,112.302,119.363,127.963,134.595
E01000176,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.638,2.046,3.592,5.252,7.047,8.43,10.324,11.261,12.966,14.528,14.275,15.691,16.726,18.547,20.204,23.036,25.85,29.397,32.583,35.927,40.351,42.771,45.46,48.735,51.261
E01000177,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.825,2.644,4.643,6.789,9.11,10.898,13.346,14.557,16.761,18.78,18.453,20.283,21.621,23.976,26.118,29.778,33.416,38.001,42.119,46.442,52.162,55.289,58.766,63,66.265
E01000178,Domestic battery capacity,Counterfactual,Low,kW,5.856,7.637,9.6,11.73,14.038,16.573,19.295,22.239,24.507,27.613,29.148,31.944,34.504,33.904,36.225,37.922,40.909,43.627,48.269,52.883,58.699,63.922,69.406,76.661,80.628,85.037,90.408,94.549
E01000179,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.673,2.158,3.79,5.541,7.435,8.895,10.893,11.881,13.68,15.328,15.062,16.555,17.647,19.569,21.318,24.305,27.274,31.017,34.378,37.906,42.575,45.127,47.965,51.421,54.086
E01000180,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.128,0.409,0.719,1.051,1.411,1.688,2.067,2.254,2.595,2.908,2.857,3.141,3.348,3.713,4.044,4.611,5.174,5.884,6.522,7.191,8.077,8.561,9.1,9.755,10.261
E01000181,Domestic battery capacity,Counterfactual,Low,kW,3.66,4.773,6,7.625,9.715,12.01,14.475,17.141,19.195,22.007,23.397,25.929,28.248,27.756,29.858,31.395,34.1,36.56,40.764,44.942,50.209,54.939,59.904,66.474,70.066,74.059,78.922,82.672
E01000182,Domestic battery capacity,Counterfactual,Low,kW,2.694,3.513,4.416,5.231,5.928,6.694,7.516,8.405,9.09,10.028,10.492,11.336,12.11,11.899,12.6,13.113,14.015,14.836,16.238,17.632,19.389,20.967,22.623,24.815,26.013,27.345,28.967,30.218
E01000183,Domestic battery capacity,Counterfactual,Low,kW,2.694,3.513,4.416,6.06,8.586,11.362,14.341,17.564,20.047,23.446,25.127,28.188,30.991,30.452,32.993,34.85,38.12,41.095,46.177,51.228,57.595,63.313,69.315,77.257,81.6,86.427,92.306,96.84
E01000184,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.525,1.684,2.957,4.323,5.801,6.94,8.499,9.27,10.674,11.96,11.752,12.917,13.769,15.269,16.633,18.964,21.281,24.201,26.823,29.576,33.219,35.21,37.424,40.121,42.2
E01000185,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.056,0.181,0.318,0.465,0.623,0.746,0.913,0.996,1.147,1.285,1.263,1.388,1.48,1.641,1.787,2.038,2.287,2.601,2.883,3.178,3.57,3.784,4.022,4.312,4.535
E01000186,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.92,2.95,5.179,7.573,10.161,12.156,14.887,16.237,18.696,20.948,20.583,22.625,24.117,26.744,29.133,33.216,37.273,42.388,46.981,51.804,58.184,61.672,65.55,70.273,73.915
E01000187,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.68,2.18,3.829,5.598,7.512,8.986,11.005,12.003,13.821,15.486,15.216,16.725,17.828,19.77,21.537,24.554,27.554,31.335,34.731,38.296,43.012,45.591,48.457,51.949,54.641
E01000188,Domestic battery capacity,Counterfactual,Low,kW,10.98,14.319,18,20.885,22.767,24.833,27.052,29.452,31.301,33.833,35.084,37.364,39.451,38.765,40.657,42.041,44.476,46.691,50.475,54.237,58.978,63.236,67.707,73.621,76.855,80.449,84.827,88.204
E01000189,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.207,0.663,1.165,1.703,2.285,2.734,3.348,3.652,4.205,4.711,4.629,5.089,5.424,6.015,6.552,7.471,8.383,9.534,10.567,11.651,13.086,13.871,14.743,15.805,16.624
E01000190,Domestic battery capacity,Counterfactual,Low,kW,7.964,10.386,13.056,15.16,16.55,18.077,19.716,21.489,22.855,24.725,25.649,27.333,28.875,28.373,29.771,30.793,32.591,34.228,37.023,39.802,43.305,46.45,49.752,54.121,56.51,59.166,62.4,64.894
E01000191,Domestic battery capacity,Counterfactual,Low,kW,32.385,42.233,53.089,60.392,63.28,66.452,69.859,73.543,76.382,80.268,82.189,85.688,88.893,87.347,90.252,92.376,96.114,99.514,105.324,111.099,118.377,124.914,131.777,140.856,145.821,151.339,158.06,163.243
E01000192,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.608,1.949,3.423,5.004,6.715,8.034,9.838,10.73,12.355,13.844,13.603,14.952,15.938,17.674,19.253,21.951,24.633,28.013,31.048,34.235,38.451,40.757,43.319,46.441,48.848
E01000193,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.934,2.994,5.256,7.686,10.313,12.338,15.109,16.48,18.975,21.261,20.891,22.963,24.477,27.143,29.568,33.712,37.83,43.021,47.683,52.578,59.053,62.593,66.529,71.322,75.019
E01000194,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.075,3.447,6.052,8.849,11.874,14.204,17.396,18.973,21.846,24.477,24.052,26.437,28.181,31.25,34.042,38.812,43.554,49.53,54.898,60.533,67.988,72.064,76.595,82.114,86.369
E01000195,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.626,2.008,3.526,5.155,6.917,8.275,10.134,11.053,12.727,14.26,14.012,15.402,16.418,18.206,19.833,22.612,25.374,28.856,31.983,35.266,39.609,41.984,44.623,47.838,50.318
E01000196,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.125,0.402,0.705,1.031,1.384,1.655,2.027,2.211,2.546,2.853,2.803,3.081,3.284,3.642,3.967,4.523,5.076,5.772,6.398,7.055,7.923,8.398,8.927,9.57,10.066
E01000197,Domestic battery capacity,Counterfactual,Low,kW,3.66,4.773,6,7.29,8.642,10.128,11.722,13.447,14.776,16.595,17.495,19.133,20.633,20.274,21.634,22.628,24.378,25.97,28.69,31.393,34.8,37.861,41.073,45.323,47.647,50.231,53.377,55.804
E01000198,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.371,4.397,7.72,11.287,15.146,18.119,22.19,24.202,27.867,31.224,30.681,33.723,35.948,39.863,43.425,49.51,55.558,63.182,70.029,77.217,86.726,91.926,97.706,104.746,110.174
E01000199,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.58,1.858,3.262,4.77,6.4,7.657,9.377,10.227,11.776,13.194,12.965,14.25,15.19,16.845,18.35,20.921,23.477,26.699,29.592,32.629,36.648,38.845,41.288,44.262,46.556
E01000200,Domestic battery capacity,Counterfactual,Low,kW,2.635,3.437,4.32,5.666,7.558,9.638,11.87,14.284,16.144,18.691,19.95,22.243,24.343,23.92,25.823,27.215,29.665,31.893,35.7,39.484,44.254,48.538,53.035,58.985,62.238,65.854,70.259,73.655
E01000201,Domestic battery capacity,Counterfactual,Low,kW,11.698,15.255,19.176,22.678,25.625,28.863,32.34,36.1,38.997,42.964,44.924,48.496,51.767,50.866,53.831,55.998,59.814,63.284,69.214,75.107,82.536,89.208,96.212,105.478,110.545,116.177,123.037,128.327
E01000202,Domestic battery capacity,Counterfactual,Low,kW,2.196,2.864,3.6,4.801,6.554,8.48,10.548,12.784,14.507,16.866,18.032,20.156,22.102,21.717,23.48,24.77,27.039,29.103,32.629,36.134,40.553,44.521,48.686,54.197,57.211,60.56,64.64,67.786
E01000203,Domestic battery capacity,Counterfactual,Low,kW,7.364,9.604,12.072,13.716,14.336,15.017,15.748,16.539,17.148,17.983,18.395,19.146,19.834,19.489,20.112,20.568,21.371,22.101,23.348,24.587,26.149,27.553,29.026,30.974,32.04,33.225,34.667,35.78
E01000204,Domestic battery capacity,Counterfactual,Low,kW,6.339,8.267,10.392,12.072,13.189,14.416,15.734,17.158,18.256,19.76,20.503,21.856,23.095,22.694,23.817,24.639,26.085,27.4,29.647,31.88,34.696,37.224,39.878,43.39,45.31,47.444,50.044,52.049
E01000205,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.451,4.65,8.165,11.939,16.02,19.165,23.47,25.599,29.475,33.025,32.451,35.669,38.022,42.163,45.93,52.366,58.764,66.827,74.069,81.672,91.73,97.23,103.343,110.789,116.531
E01000206,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.214,0.69,1.221,1.762,2.382,2.676,3.342,3.476,4.03,4.667,4.326,4.944,5.28,6.311,7.246,8.476,9.785,11.31,12.818,14.346,16.437,17.69,18.964,20.774,22.159
E01000207,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.756,2.424,4.255,6.222,8.349,9.988,12.232,13.341,15.361,17.212,16.912,18.589,19.816,21.974,23.937,27.291,30.626,34.828,38.602,42.564,47.806,50.673,53.859,57.739,60.732
